,entropy,color fraction
0,17.984409108543296,0.9922218322753906
1,17.984946906280385,0.9924964904785156
2,17.983964733600533,0.9919967651367188
3,17.984425376939697,0.9922256469726562
4,17.984708674144695,0.9923629760742188
5,17.98401324048028,0.9920310974121094
6,17.984540678310278,0.9922904968261719
7,17.984409108543296,0.9922218322753906
8,17.984946906280385,0.9924964904785156
9,17.983964733600533,0.9919967651367188
10,17.984425376939697,0.9922256469726562
11,17.984708674144695,0.9923629760742188
12,17.98401324048028,0.9920310974121094
13,17.984540678310278,0.9922904968261719
14,17.984409108543296,0.9922218322753906
15,17.984946906280385,0.9924964904785156
16,17.983964733600533,0.9919967651367188
17,17.984425376939697,0.9922256469726562
18,17.984708674144695,0.9923629760742188
19,17.98401324048028,0.9920310974121094
20,17.984540678310278,0.9922904968261719
21,17.984409108543296,0.9922218322753906
22,17.984946906280385,0.9924964904785156
23,17.983964733600533,0.9919967651367188
24,17.984425376939697,0.9922256469726562
25,17.984708674144695,0.9923629760742188
26,17.98401324048028,0.9920310974121094
27,17.984540678310278,0.9922904968261719
28,17.984409108543296,0.9922218322753906
29,17.984946906280385,0.9924964904785156
30,17.983964733600533,0.9919967651367188
31,17.984425376939697,0.9922256469726562
32,17.984708674144695,0.9923629760742188
33,17.98401324048028,0.9920310974121094
34,17.984540678310278,0.9922904968261719
35,17.984409108543296,0.9922218322753906
36,17.984946906280385,0.9924964904785156
37,17.983964733600533,0.9919967651367188
38,17.984425376939697,0.9922256469726562
39,17.984708674144695,0.9923629760742188
40,17.98401324048028,0.9920310974121094
41,17.984540678310278,0.9922904968261719
42,17.984409108543296,0.9922218322753906
43,17.984946906280385,0.9924964904785156
44,17.983964733600533,0.9919967651367188
45,17.984425376939697,0.9922256469726562
46,17.984708674144695,0.9923629760742188
47,17.98401324048028,0.9920310974121094
48,17.984540678310278,0.9922904968261719
49,17.984409108543296,0.9922218322753906
50,17.984946906280385,0.9924964904785156
51,17.983964733600533,0.9919967651367188
52,17.984425376939697,0.9922256469726562
53,17.984708674144695,0.9923629760742188
54,17.98401324048028,0.9920310974121094
55,17.984540678310278,0.9922904968261719
56,17.984409108543296,0.9922218322753906
57,17.984946906280385,0.9924964904785156
58,17.983964733600533,0.9919967651367188
59,17.984425376939697,0.9922256469726562
60,17.984708674144695,0.9923629760742188
61,17.98401324048028,0.9920310974121094
62,17.984540678310278,0.9922904968261719
63,17.984409108543296,0.9922218322753906
64,17.984946906280385,0.9924964904785156
65,17.983964733600533,0.9919967651367188
66,17.984425376939697,0.9922256469726562
67,17.984708674144695,0.9923629760742188
68,17.98401324048028,0.9920310974121094
69,17.984540678310278,0.9922904968261719
70,17.984409108543296,0.9922218322753906
71,17.984946906280385,0.9924964904785156
72,17.983964733600533,0.9919967651367188
73,17.984425376939697,0.9922256469726562
74,17.984708674144695,0.9923629760742188
75,17.98401324048028,0.9920310974121094
76,17.984540678310278,0.9922904968261719
77,17.984409108543296,0.9922218322753906
78,17.984946906280385,0.9924964904785156
79,17.983964733600533,0.9919967651367188
80,17.984425376939697,0.9922256469726562
81,17.984708674144695,0.9923629760742188
82,17.98401324048028,0.9920310974121094
83,17.984540678310278,0.9922904968261719
84,17.984409108543296,0.9922218322753906
85,17.984946906280385,0.9924964904785156
86,17.983964733600533,0.9919967651367188
87,17.984425376939697,0.9922256469726562
88,17.984708674144695,0.9923629760742188
89,17.98401324048028,0.9920310974121094
90,17.984540678310278,0.9922904968261719
91,17.984409108543296,0.9922218322753906
92,17.984946906280385,0.9924964904785156
93,17.983964733600533,0.9919967651367188
94,17.984425376939697,0.9922256469726562
95,17.984708674144695,0.9923629760742188
96,17.98401324048028,0.9920310974121094
97,17.984540678310278,0.9922904968261719
98,17.984409108543296,0.9922218322753906
99,17.984946906280385,0.9924964904785156
100,17.983964733600533,0.9919967651367188
101,17.984425376939697,0.9922256469726562
102,17.984708674144695,0.9923629760742188
103,17.98401324048028,0.9920310974121094
104,17.984540678310278,0.9922904968261719
105,17.984409108543296,0.9922218322753906
106,17.984946906280385,0.9924964904785156
107,17.983964733600533,0.9919967651367188
108,17.984425376939697,0.9922256469726562
109,17.984708674144695,0.9923629760742188
110,17.98401324048028,0.9920310974121094
111,17.984540678310278,0.9922904968261719
112,17.984409108543296,0.9922218322753906
113,17.984946906280385,0.9924964904785156
114,17.983964733600533,0.9919967651367188
115,17.984425376939697,0.9922256469726562
116,17.984708674144695,0.9923629760742188
117,17.98401324048028,0.9920310974121094
118,17.984540678310278,0.9922904968261719
119,17.984409108543296,0.9922218322753906
120,17.984946906280385,0.9924964904785156
121,17.983964733600533,0.9919967651367188
122,17.984425376939697,0.9922256469726562
123,17.984708674144695,0.9923629760742188
124,17.98401324048028,0.9920310974121094
125,17.984540678310278,0.9922904968261719
126,17.98524172215454,0.9926338195800781
127,17.983420166921526,0.9917259216308594
128,17.984571345043133,0.9922943115234375
