,entropy,color fraction
0,13.989074252381045,0.16917800903320312
1,12.339502038735867,0.09016036987304688
2,14.23158601894522,0.16752243041992188
3,12.59252194060353,0.1318511962890625
4,10.326853235858666,0.089080810546875
5,14.619386298752485,0.32328033447265625
6,7.185517201116964,0.000797271728515625
7,13.254599157908004,0.166839599609375
8,13.135383792172249,0.22931671142578125
9,13.578983555221027,0.3025245666503906
10,12.221443694886325,0.17119979858398438
11,13.459454329143146,0.20483016967773438
12,12.320165549967388,0.11123275756835938
13,10.023996174890701,0.02184295654296875
14,6.210158821648129,0.000988006591796875
15,13.797618687726322,0.19730377197265625
16,9.934971709991634,0.09824371337890625
17,13.526645482846103,0.17340850830078125
18,14.734789831825871,0.20929718017578125
19,11.733751635563273,0.09483718872070312
20,13.809972472924164,0.20436477661132812
21,11.33836798351564,0.08913803100585938
22,12.345709367056704,0.14857101440429688
23,13.8808841147763,0.20941925048828125
24,11.495740800611681,0.0609893798828125
25,11.25427600153949,0.07137680053710938
26,13.369328303215383,0.14182662963867188
27,13.049895440494307,0.26036834716796875
28,12.53680004072602,0.20886611938476562
29,15.639955321315947,0.3738746643066406
30,7.672369180667835,0.0009765625
31,13.095723939983126,0.11076736450195312
32,10.303027508742558,0.09546279907226562
33,13.797618687726322,0.19730377197265625
34,12.2312108012471,0.08798980712890625
35,13.526645482846103,0.17340850830078125
36,11.976942709776013,0.09465408325195312
37,12.724557554780773,0.22317886352539062
38,14.719520084557347,0.23847198486328125
39,15.270830847661468,0.30561065673828125
40,13.076766926560454,0.10487747192382812
41,7.530492156466194,0.028087615966796875
42,11.319279073119985,0.19042587280273438
43,13.076989643871675,0.15517044067382812
44,11.735297250716908,0.058330535888671875
45,12.872231779857016,0.08467864990234375
46,13.91825635467401,0.23712539672851562
47,15.029913648698905,0.4045982360839844
48,13.941612649980204,0.24156570434570312
49,13.663536881892457,0.23605728149414062
50,13.53205825143375,0.26564788818359375
51,10.57475485039579,0.034694671630859375
52,12.639729037247903,0.2101287841796875
53,13.811873468519725,0.13599395751953125
54,13.309593965159376,0.1432647705078125
55,10.15079175132652,0.1864013671875
56,15.498835810768036,0.3440666198730469
57,8.01406834490211,0.003574371337890625
58,7.343963638752528,0.000858306884765625
59,14.76768115985227,0.2998046875
60,11.360281514803184,0.15320205688476562
61,13.743305944903021,0.1458282470703125
62,14.308018783271821,0.208526611328125
63,11.724302643935125,0.0763702392578125
64,15.47826699375099,0.3220977783203125
65,12.256373736875082,0.0906219482421875
66,6.036738849954276,0.008823394775390625
67,15.221167635314258,0.2803688049316406
68,16.720336288072875,0.5559120178222656
69,13.609663014088317,0.2562255859375
70,10.026482523284754,0.06550216674804688
71,14.810518922733799,0.22637557983398438
72,12.136889912779438,0.11377716064453125
73,14.24877405295684,0.3936920166015625
74,14.285796321295019,0.22951889038085938
75,14.285796321295019,0.22951889038085938
76,11.207238675430508,0.15643692016601562
77,14.853916731839508,0.24893951416015625
78,12.990200830700498,0.2382965087890625
79,13.74743952938643,0.14085769653320312
80,12.420114135920551,0.09936904907226562
81,11.825502907432789,0.2530632019042969
82,13.450167739967767,0.14560699462890625
83,12.64108915274046,0.16581344604492188
84,13.74743952938643,0.14085769653320312
85,13.785341469427939,0.26116180419921875
86,13.580995373493925,0.1856842041015625
87,13.622107235038643,0.17188644409179688
88,12.749327134640877,0.28119659423828125
89,14.109716488411907,0.20698928833007812
90,12.60229163111973,0.098480224609375
91,10.380073402732831,0.032093048095703125
92,6.957012977723804,0.0009765625
93,7.402453400623061,0.0009765625
94,11.577674676925973,0.040782928466796875
95,14.7339604050107,0.36789703369140625
96,13.796272494341254,0.2951698303222656
97,14.534522778718769,0.3169364929199219
98,13.403488333205626,0.20053863525390625
99,14.48663888909412,0.2697410583496094
100,15.141734646076968,0.2562599182128906
101,10.628687180157762,0.0284576416015625
102,14.720297579286083,0.27631378173828125
103,10.653133681093582,0.111358642578125
104,11.023324551216714,0.03316497802734375
105,7.074606891268988,0.00086212158203125
106,12.674149814615893,0.1032562255859375
107,10.023996174890701,0.02184295654296875
108,7.1495905664290085,0.000957489013671875
109,13.38053651003196,0.14952850341796875
110,11.57957927336216,0.09514617919921875
111,9.471691928548633,0.118682861328125
112,12.726741456907448,0.13268280029296875
113,14.340311160750115,0.2958030700683594
114,10.515420932411212,0.0941009521484375
115,14.170691109930285,0.2779083251953125
116,13.222325237290889,0.18947982788085938
117,12.064556313972314,0.07552337646484375
118,7.1667883046253795,0.00087738037109375
119,13.294518250108245,0.20701980590820312
120,12.948955783284951,0.20026016235351562
121,11.33836798351564,0.08913803100585938
122,6.928032354285804,0.000827789306640625
123,12.468462934020883,0.10724639892578125
124,10.05166668617246,0.0338134765625
125,14.581502911730771,0.248321533203125
126,8.720358844125494,0.07614898681640625
127,9.21794960566502,0.03501129150390625
128,14.542441813622125,0.3407859802246094
129,11.64303578987706,0.0843963623046875
130,15.414674329213929,0.4664726257324219
131,16.13616294614569,0.48361968994140625
132,15.54873827006527,0.334381103515625
133,13.34730717874225,0.20534896850585938
134,13.583409849720384,0.3372764587402344
135,11.633060203088784,0.0806121826171875
136,6.819295010044176,0.00096893310546875
137,14.034171697581577,0.19698715209960938
138,11.82153479756851,0.2846832275390625
139,13.695960491054043,0.16985702514648438
140,11.59815414146473,0.07245635986328125
141,13.263400327477848,0.12747955322265625
142,12.587997465770545,0.10488128662109375
143,10.529011547566462,0.0933837890625
144,13.155989861725315,0.17167282104492188
145,13.24139406506573,0.22671127319335938
146,6.957012977723804,0.0009765625
147,10.993712057872681,0.056304931640625
148,12.252285271113788,0.1986846923828125
149,16.007004948549408,0.3994865417480469
150,15.498835810768036,0.3440666198730469
151,3.6826614231463637,0.0009765625
152,6.17800824513949,0.040210723876953125
153,13.306744784882111,0.10778427124023438
154,13.795993524610433,0.11176300048828125
155,13.295224142367962,0.11136245727539062
156,10.345616221070014,0.062290191650390625
157,12.353009028506582,0.11643218994140625
158,13.941612649980204,0.24156570434570312
159,10.037719524329365,0.04680633544921875
160,12.400447479876606,0.13983154296875
161,13.941612649980204,0.24156570434570312
162,14.812696891790775,0.4074554443359375
163,13.935163648517145,0.27529144287109375
164,13.695960491054043,0.16985702514648438
165,11.724302643935125,0.0763702392578125
166,9.796834257334924,0.06224822998046875
167,13.891742190106013,0.2519073486328125
168,13.622298819013839,0.11044692993164062
169,15.460649528586526,0.3132591247558594
170,12.720080789925571,0.11978530883789062
171,11.526521228814703,0.06475448608398438
172,14.203452713204829,0.29566192626953125
173,13.9634080093842,0.3016090393066406
174,10.15125743700857,0.08242416381835938
175,5.601307019519968,0.000926971435546875
176,12.503115518371986,0.196075439453125
177,12.503115518371986,0.196075439453125
178,7.901554854071055,0.015102386474609375
179,14.720297579286083,0.27631378173828125
180,10.081704937642124,0.027713775634765625
181,13.049895440494307,0.26036834716796875
182,15.187137279245956,0.342742919921875
183,13.197885457196874,0.17879486083984375
184,14.186087113763342,0.23741912841796875
185,11.20408046924919,0.07718658447265625
186,13.659399376387814,0.18024826049804688
187,11.688335047246092,0.20313262939453125
188,7.723395109628765,0.025959014892578125
189,11.872370978793125,0.08713912963867188
190,11.84720631968877,0.14070892333984375
191,12.854790349973092,0.16448593139648438
192,13.3228664562167,0.13530349731445312
193,13.785341469427939,0.26116180419921875
194,11.079911019734729,0.09666061401367188
195,13.83297719548767,0.309844970703125
196,11.825502907432789,0.2530632019042969
197,13.599479259030876,0.20730209350585938
198,14.22927004795064,0.15349960327148438
199,10.05166668617246,0.0338134765625
200,12.669033325131057,0.14710617065429688
201,16.119533873833774,0.4579124450683594
202,9.173749738170105,0.021732330322265625
203,14.340311160750115,0.2958030700683594
204,12.637192904777418,0.17854690551757812
205,9.165852053015204,0.050197601318359375
206,11.684287746758155,0.12360000610351562
207,11.544317787841495,0.035022735595703125
208,11.286153779135761,0.11314010620117188
209,9.625127745038501,0.01639556884765625
210,13.897817579378655,0.24429702758789062
211,16.406625154144262,0.4474029541015625
212,10.270627179237579,0.0792694091796875
213,13.90264272730963,0.17920303344726562
214,11.079911019734729,0.09666061401367188
215,7.5981189827594475,0.0076141357421875
216,11.49846422260817,0.09547042846679688
217,13.197885457196874,0.17879486083984375
218,14.355240952209513,0.3215217590332031
219,11.726220023850388,0.058536529541015625
220,12.871941111474689,0.12321853637695312
221,13.617254025231274,0.10483551025390625
222,12.353009028506582,0.11643218994140625
223,14.768276789680334,0.19776535034179688
224,12.238228404127565,0.10840988159179688
225,12.39098506732852,0.25579833984375
226,13.36697110562205,0.10439300537109375
227,10.342356481426268,0.03570556640625
228,9.182442070671671,0.02825927734375
229,12.752433218445999,0.10407257080078125
230,15.136509039933733,0.2878684997558594
231,12.12961890320092,0.049732208251953125
232,7.973394658558735,0.01972198486328125
233,8.307208288610493,0.0124969482421875
234,10.537286719263522,0.05898284912109375
235,13.941612649980204,0.24156570434570312
236,12.704146110309491,0.14241790771484375
237,10.484235973272012,0.15333175659179688
238,7.62347524253033,0.0009765625
239,11.565961426182739,0.11284255981445312
240,13.505513088653299,0.18554306030273438
241,14.750915906048167,0.38320159912109375
242,3.2491399473639424,0.000507354736328125
243,6.830163735732187,0.0009765625
244,13.941612649980204,0.24156570434570312
245,10.41861889027265,0.0993499755859375
246,12.704146110309491,0.14241790771484375
247,13.377211516625506,0.14697265625
248,13.482588087431072,0.16220855712890625
249,9.715396657310277,0.0232086181640625
250,12.525298165190337,0.11259841918945312
